,State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,
506,arunachal-pradesh,2020,3,792001,40143,98429547.73,"insert into top_trans values (506,'arunachal-pradesh',2020,3,792001,40143,98429547.7314285);"
507,arunachal-pradesh,2020,3,791001,39931,105026195.7,"insert into top_trans values (507,'arunachal-pradesh',2020,3,791001,39931,105026195.698657);"
508,arunachal-pradesh,2020,3,790116,34849,106829704,"insert into top_trans values (508,'arunachal-pradesh',2020,3,790116,34849,106829704.025802);"
509,arunachal-pradesh,2020,3,790101,31126,106324283.8,"insert into top_trans values (509,'arunachal-pradesh',2020,3,790101,31126,106324283.799326);"
510,arunachal-pradesh,2020,4,791110,115682,355243299.6,"insert into top_trans values (510,'arunachal-pradesh',2020,4,791110,115682,355243299.607061);"
511,arunachal-pradesh,2020,4,791113,100879,340893583.5,"insert into top_trans values (511,'arunachal-pradesh',2020,4,791113,100879,340893583.548819);"
512,arunachal-pradesh,2020,4,791111,96702,282834295.4,"insert into top_trans values (512,'arunachal-pradesh',2020,4,791111,96702,282834295.419695);"
513,arunachal-pradesh,2020,4,791102,74774,202391786.3,"insert into top_trans values (513,'arunachal-pradesh',2020,4,791102,74774,202391786.32094);"
514,arunachal-pradesh,2020,4,792103,53234,132562026.2,"insert into top_trans values (514,'arunachal-pradesh',2020,4,792103,53234,132562026.239416);"
515,arunachal-pradesh,2020,4,791001,51950,144602124,"insert into top_trans values (515,'arunachal-pradesh',2020,4,791001,51950,144602123.976111);"
516,arunachal-pradesh,2020,4,792001,51529,123814287.8,"insert into top_trans values (516,'arunachal-pradesh',2020,4,792001,51529,123814287.820474);"
517,arunachal-pradesh,2020,4,790104,51050,182176489.6,"insert into top_trans values (517,'arunachal-pradesh',2020,4,790104,51050,182176489.644003);"
518,arunachal-pradesh,2020,4,790116,40492,120719478.2,"insert into top_trans values (518,'arunachal-pradesh',2020,4,790116,40492,120719478.229157);"
519,arunachal-pradesh,2020,4,790101,36197,118862457.9,"insert into top_trans values (519,'arunachal-pradesh',2020,4,790101,36197,118862457.89585);"
520,arunachal-pradesh,2021,1,791113,127025,394958954.7,"insert into top_trans values (520,'arunachal-pradesh',2021,1,791113,127025,394958954.749428);"
521,arunachal-pradesh,2021,1,791110,119184,404502103.3,"insert into top_trans values (521,'arunachal-pradesh',2021,1,791110,119184,404502103.317944);"
522,arunachal-pradesh,2021,1,791111,89356,307014656.9,"insert into top_trans values (522,'arunachal-pradesh',2021,1,791111,89356,307014656.853276);"
523,arunachal-pradesh,2021,1,791102,68000,211432038.7,"insert into top_trans values (523,'arunachal-pradesh',2021,1,791102,68000,211432038.672546);"
524,arunachal-pradesh,2021,1,792103,53040,141156670.3,"insert into top_trans values (524,'arunachal-pradesh',2021,1,792103,53040,141156670.325585);"
525,arunachal-pradesh,2021,1,791001,50407,164065117.9,"insert into top_trans values (525,'arunachal-pradesh',2021,1,791001,50407,164065117.884608);"
526,arunachal-pradesh,2021,1,792001,48954,130623865.6,"insert into top_trans values (526,'arunachal-pradesh',2021,1,792001,48954,130623865.612652);"
527,arunachal-pradesh,2021,1,790104,39581,151312863.2,"insert into top_trans values (527,'arunachal-pradesh',2021,1,790104,39581,151312863.210534);"
528,arunachal-pradesh,2021,1,791109,39332,128400296.6,"insert into top_trans values (528,'arunachal-pradesh',2021,1,791109,39332,128400296.635118);"
529,arunachal-pradesh,2021,1,790116,38205,115157748.8,"insert into top_trans values (529,'arunachal-pradesh',2021,1,790116,38205,115157748.785563);"
530,arunachal-pradesh,2021,2,791113,170268,432196673.5,"insert into top_trans values (530,'arunachal-pradesh',2021,2,791113,170268,432196673.519334);"
531,arunachal-pradesh,2021,2,791110,160245,449983951.2,"insert into top_trans values (531,'arunachal-pradesh',2021,2,791110,160245,449983951.208361);"
532,arunachal-pradesh,2021,2,791111,122368,333974912.1,"insert into top_trans values (532,'arunachal-pradesh',2021,2,791111,122368,333974912.126804);"
533,arunachal-pradesh,2021,2,791102,87524,235678147.9,"insert into top_trans values (533,'arunachal-pradesh',2021,2,791102,87524,235678147.930431);"
534,arunachal-pradesh,2021,2,792103,76949,179343401.6,"insert into top_trans values (534,'arunachal-pradesh',2021,2,792103,76949,179343401.624701);"
535,arunachal-pradesh,2021,2,791001,68927,214550532.1,"insert into top_trans values (535,'arunachal-pradesh',2021,2,791001,68927,214550532.057765);"
536,arunachal-pradesh,2021,2,792001,64602,146046509.5,"insert into top_trans values (536,'arunachal-pradesh',2021,2,792001,64602,146046509.470448);"
537,arunachal-pradesh,2021,2,790104,52742,184653080.7,"insert into top_trans values (537,'arunachal-pradesh',2021,2,790104,52742,184653080.739193);"
538,arunachal-pradesh,2021,2,790116,52323,145624699.3,"insert into top_trans values (538,'arunachal-pradesh',2021,2,790116,52323,145624699.282549);"
539,arunachal-pradesh,2021,2,790101,48726,157622337.2,"insert into top_trans values (539,'arunachal-pradesh',2021,2,790101,48726,157622337.231859);"
540,arunachal-pradesh,2021,3,791113,225427,582965112.5,"insert into top_trans values (540,'arunachal-pradesh',2021,3,791113,225427,582965112.523323);"
541,arunachal-pradesh,2021,3,791110,207417,603165812.3,"insert into top_trans values (541,'arunachal-pradesh',2021,3,791110,207417,603165812.305753);"
542,arunachal-pradesh,2021,3,791111,153845,442067361.4,"insert into top_trans values (542,'arunachal-pradesh',2021,3,791111,153845,442067361.421686);"
543,arunachal-pradesh,2021,3,791102,105715,296166087.8,"insert into top_trans values (543,'arunachal-pradesh',2021,3,791102,105715,296166087.768133);"
544,arunachal-pradesh,2021,3,792103,88032,194244543,"insert into top_trans values (544,'arunachal-pradesh',2021,3,792103,88032,194244543.038713);"
545,arunachal-pradesh,2021,3,792001,80894,180486995.1,"insert into top_trans values (545,'arunachal-pradesh',2021,3,792001,80894,180486995.146438);"
546,arunachal-pradesh,2021,3,791001,77128,259793926,"insert into top_trans values (546,'arunachal-pradesh',2021,3,791001,77128,259793926.033331);"
547,arunachal-pradesh,2021,3,790116,66461,197947119.6,"insert into top_trans values (547,'arunachal-pradesh',2021,3,790116,66461,197947119.603243);"
548,arunachal-pradesh,2021,3,790104,65008,261069265.8,"insert into top_trans values (548,'arunachal-pradesh',2021,3,790104,65008,261069265.845529);"
549,arunachal-pradesh,2021,3,790101,61516,220804392.1,"insert into top_trans values (549,'arunachal-pradesh',2021,3,790101,61516,220804392.113021);"
550,arunachal-pradesh,2021,4,791113,279958,685093585.2,"insert into top_trans values (550,'arunachal-pradesh',2021,4,791113,279958,685093585.246928);"
551,arunachal-pradesh,2021,4,791110,258928,718387355.2,"insert into top_trans values (551,'arunachal-pradesh',2021,4,791110,258928,718387355.208532);"
552,arunachal-pradesh,2021,4,791111,206496,557846901.8,"insert into top_trans values (552,'arunachal-pradesh',2021,4,791111,206496,557846901.760315);"
553,arunachal-pradesh,2021,4,791102,134017,368703032.4,"insert into top_trans values (553,'arunachal-pradesh',2021,4,791102,134017,368703032.413671);"
554,arunachal-pradesh,2021,4,792103,115871,238038756.7,"insert into top_trans values (554,'arunachal-pradesh',2021,4,792103,115871,238038756.749385);"
555,arunachal-pradesh,2021,4,792001,101771,220359430.8,"insert into top_trans values (555,'arunachal-pradesh',2021,4,792001,101771,220359430.807019);"
556,arunachal-pradesh,2021,4,791001,93449,317887115.4,"insert into top_trans values (556,'arunachal-pradesh',2021,4,791001,93449,317887115.438262);"
557,arunachal-pradesh,2021,4,791109,84621,218599005,"insert into top_trans values (557,'arunachal-pradesh',2021,4,791109,84621,218599005.034108);"
558,arunachal-pradesh,2021,4,790116,81804,235869670,"insert into top_trans values (558,'arunachal-pradesh',2021,4,790116,81804,235869670.030515);"
559,arunachal-pradesh,2021,4,790101,77658,269438817.2,"insert into top_trans values (559,'arunachal-pradesh',2021,4,790101,77658,269438817.21993);"
560,arunachal-pradesh,2022,1,791113,336780,819363323.7,"insert into top_trans values (560,'arunachal-pradesh',2022,1,791113,336780,819363323.721916);"
561,arunachal-pradesh,2022,1,791110,332485,853173424.2,"insert into top_trans values (561,'arunachal-pradesh',2022,1,791110,332485,853173424.198555);"
562,arunachal-pradesh,2022,1,791111,262617,658150204.4,"insert into top_trans values (562,'arunachal-pradesh',2022,1,791111,262617,658150204.378948);"
563,arunachal-pradesh,2022,1,791102,159945,417052440.3,"insert into top_trans values (563,'arunachal-pradesh',2022,1,791102,159945,417052440.285639);"
564,arunachal-pradesh,2022,1,792103,129210,277477788.7,"insert into top_trans values (564,'arunachal-pradesh',2022,1,792103,129210,277477788.735623);"
565,arunachal-pradesh,2022,1,792001,121068,265189556.3,"insert into top_trans values (565,'arunachal-pradesh',2022,1,792001,121068,265189556.261454);"
566,arunachal-pradesh,2022,1,791109,111918,254266306.4,"insert into top_trans values (566,'arunachal-pradesh',2022,1,791109,111918,254266306.425737);"
567,arunachal-pradesh,2022,1,791001,105769,364396148.4,"insert into top_trans values (567,'arunachal-pradesh',2022,1,791001,105769,364396148.424871);"
568,arunachal-pradesh,2022,1,792110,84017,238200426.2,"insert into top_trans values (568,'arunachal-pradesh',2022,1,792110,84017,238200426.222204);"
569,arunachal-pradesh,2022,1,790116,82546,221708919.6,"insert into top_trans values (569,'arunachal-pradesh',2022,1,790116,82546,221708919.609465);"
570,arunachal-pradesh,2022,2,791110,449672,1063144517,"insert into top_trans values (570,'arunachal-pradesh',2022,2,791110,449672,1063144517.27155);"
571,arunachal-pradesh,2022,2,791111,365813,825171645.9,"insert into top_trans values (571,'arunachal-pradesh',2022,2,791111,365813,825171645.862339);"
572,arunachal-pradesh,2022,2,791113,293972,636386755.6,"insert into top_trans values (572,'arunachal-pradesh',2022,2,791113,293972,636386755.577548);"
573,arunachal-pradesh,2022,2,791102,202400,506976441.1,"insert into top_trans values (573,'arunachal-pradesh',2022,2,791102,202400,506976441.130932);"
574,arunachal-pradesh,2022,2,792103,171123,328590057,"insert into top_trans values (574,'arunachal-pradesh',2022,2,792103,171123,328590056.982429);"
575,arunachal-pradesh,2022,2,792001,168260,347653259.9,"insert into top_trans values (575,'arunachal-pradesh',2022,2,792001,168260,347653259.947725);"
576,arunachal-pradesh,2022,2,791109,160963,328923537.8,"insert into top_trans values (576,'arunachal-pradesh',2022,2,791109,160963,328923537.811034);"
577,arunachal-pradesh,2022,2,791001,138781,429415327.5,"insert into top_trans values (577,'arunachal-pradesh',2022,2,791001,138781,429415327.485184);"
578,arunachal-pradesh,2022,2,792110,104904,274482044,"insert into top_trans values (578,'arunachal-pradesh',2022,2,792110,104904,274482044.040218);"
579,arunachal-pradesh,2022,2,790116,104888,264639160.7,"insert into top_trans values (579,'arunachal-pradesh',2022,2,790116,104888,264639160.724169);"
580,arunachal-pradesh,2022,3,791110,493396,989512226.2,"insert into top_trans values (580,'arunachal-pradesh',2022,3,791110,493396,989512226.248066);"
581,arunachal-pradesh,2022,3,791111,430374,859784995.2,"insert into top_trans values (581,'arunachal-pradesh',2022,3,791111,430374,859784995.177459);"
582,arunachal-pradesh,2022,3,791113,350164,659314612.6,"insert into top_trans values (582,'arunachal-pradesh',2022,3,791113,350164,659314612.610843);"
583,arunachal-pradesh,2022,3,791102,223033,502704076,"insert into top_trans values (583,'arunachal-pradesh',2022,3,791102,223033,502704075.985095);"
584,arunachal-pradesh,2022,3,792001,177984,312906039.7,"insert into top_trans values (584,'arunachal-pradesh',2022,3,792001,177984,312906039.702342);"
585,arunachal-pradesh,2022,3,791109,171234,304861466,"insert into top_trans values (585,'arunachal-pradesh',2022,3,791109,171234,304861466.019995);"
586,arunachal-pradesh,2022,3,792103,168900,302218714.1,"insert into top_trans values (586,'arunachal-pradesh',2022,3,792103,168900,302218714.131361);"
587,arunachal-pradesh,2022,3,791001,156417,457311028.7,"insert into top_trans values (587,'arunachal-pradesh',2022,3,791001,156417,457311028.711117);"
588,arunachal-pradesh,2022,3,791112,122875,208103073,"insert into top_trans values (588,'arunachal-pradesh',2022,3,791112,122875,208103072.987843);"
589,arunachal-pradesh,2022,3,790116,119024,273945832,"insert into top_trans values (589,'arunachal-pradesh',2022,3,790116,119024,273945831.968778);"
590,arunachal-pradesh,2022,4,791110,579246,1065690345,"insert into top_trans values (590,'arunachal-pradesh',2022,4,791110,579246,1065690345.46303);"
591,arunachal-pradesh,2022,4,791111,486688,876349333.8,"insert into top_trans values (591,'arunachal-pradesh',2022,4,791111,486688,876349333.785758);"
592,arunachal-pradesh,2022,4,791113,386008,654736963.6,"insert into top_trans values (592,'arunachal-pradesh',2022,4,791113,386008,654736963.647546);"
593,arunachal-pradesh,2022,4,791102,261421,545042068.7,"insert into top_trans values (593,'arunachal-pradesh',2022,4,791102,261421,545042068.659907);"
594,arunachal-pradesh,2022,4,792103,210161,343379974.8,"insert into top_trans values (594,'arunachal-pradesh',2022,4,792103,210161,343379974.782428);"
595,arunachal-pradesh,2022,4,792001,208541,333708831.3,"insert into top_trans values (595,'arunachal-pradesh',2022,4,792001,208541,333708831.301575);"
596,arunachal-pradesh,2022,4,791001,204796,538239069.5,"insert into top_trans values (596,'arunachal-pradesh',2022,4,791001,204796,538239069.509274);"
597,arunachal-pradesh,2022,4,791109,199942,337367639.3,"insert into top_trans values (597,'arunachal-pradesh',2022,4,791109,199942,337367639.300052);"
598,arunachal-pradesh,2022,4,791112,153846,233172634.4,"insert into top_trans values (598,'arunachal-pradesh',2022,4,791112,153846,233172634.380844);"
599,arunachal-pradesh,2022,4,791120,140090,339456055.3,"insert into top_trans values (599,'arunachal-pradesh',2022,4,791120,140090,339456055.303962);"
600,assam,2018,1,782127,36278,55685104.31,"insert into top_trans values (600,'assam',2018,1,782127,36278,55685104.3100466);"
601,assam,2018,1,782126,19015,29531618.72,"insert into top_trans values (601,'assam',2018,1,782126,19015,29531618.7195227);"
602,assam,2018,1,781010,17827,17537571.6,"insert into top_trans values (602,'assam',2018,1,781010,17827,17537571.5973668);"
603,assam,2018,1,781032,12544,16344758.3,"insert into top_trans values (603,'assam',2018,1,781032,12544,16344758.3030724);"
604,assam,2018,1,781039,12320,11675419.25,"insert into top_trans values (604,'assam',2018,1,781039,12320,11675419.2531985);"
605,assam,2018,1,781022,11160,21394161.56,"insert into top_trans values (605,'assam',2018,1,781022,11160,21394161.5574521);"
606,assam,2018,1,781001,10964,14211878.22,"insert into top_trans values (606,'assam',2018,1,781001,10964,14211878.2209371);"
607,assam,2018,1,781005,9017,11227244.31,"insert into top_trans values (607,'assam',2018,1,781005,9017,11227244.3109141);"
608,assam,2018,1,781038,8676,13458100.48,"insert into top_trans values (608,'assam',2018,1,781038,8676,13458100.4825205);"
609,assam,2018,1,782123,8395,9021445.995,"insert into top_trans values (609,'assam',2018,1,782123,8395,9021445.99511002);"
610,assam,2018,2,782127,48384,116170095.7,"insert into top_trans values (610,'assam',2018,2,782127,48384,116170095.698047);"
611,assam,2018,2,781010,28765,34543064.76,"insert into top_trans values (611,'assam',2018,2,781010,28765,34543064.7599396);"
612,assam,2018,2,781032,23020,37069985.81,"insert into top_trans values (612,'assam',2018,2,781032,23020,37069985.8060532);"
613,assam,2018,2,782126,21573,43770461.53,"insert into top_trans values (613,'assam',2018,2,782126,21573,43770461.5297259);"
614,assam,2018,2,781022,18670,42156397.49,"insert into top_trans values (614,'assam',2018,2,781022,18670,42156397.4932447);"
615,assam,2018,2,781001,16484,28303495.14,"insert into top_trans values (615,'assam',2018,2,781001,16484,28303495.1443462);"
616,assam,2018,2,781039,16265,16302454.69,"insert into top_trans values (616,'assam',2018,2,781039,16265,16302454.6936426);"
617,assam,2018,2,781038,14557,27844594.36,"insert into top_trans values (617,'assam',2018,2,781038,14557,27844594.3634396);"
618,assam,2018,2,781308,13501,14412327.17,"insert into top_trans values (618,'assam',2018,2,781308,13501,14412327.173391);"
